"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.461078280E0,2.170143127E-1,7.545802742E-2,4.618978500E-1,5.158863729E-1
1.466054270E0,1.705932617E-1,7.468891889E-2,3.624744415E-1,4.075146823E-1
1.471030260E0,4.776525497E-2,7.907491177E-2,-7.319831848E-2,1.178658351E-1
1.476006249E0,-1.947116852E-2,8.903174847E-2,-3.626022339E-1,3.738798720E-1
1.480982239E0,-1.222124100E-1,7.111839205E-2,-3.597211838E-1,3.865139440E-1
1.485958228E0,-2.115991116E-1,2.041885257E-2,-9.081649780E-2,2.311682284E-1
1.490934218E0,-3.193385899E-1,-6.162911654E-3,1.521139145E-1,3.537707725E-1
1.495910207E0,-3.825751245E-1,-9.004786611E-3,3.027334213E-1,4.879470632E-1
1.500886197E0,-3.871763647E-1,6.895683706E-3,3.333034515E-1,5.109249246E-1
1.505862187E0,-3.770337999E-1,4.137408733E-2,2.543725967E-1,4.566965287E-1
1.510838176E0,-3.198009431E-1,7.527323067E-2,1.428861618E-1,3.582668806E-1
1.515814166E0,-2.590177357E-1,5.176582187E-2,1.178579330E-1,2.892410415E-1
1.520790155E0,-2.042100430E-1,3.315559030E-2,1.263341904E-1,2.424074307E-1
1.525766145E0,-1.598705649E-1,1.449494064E-2,1.775169373E-1,2.393344184E-1
1.530742135E0,-1.112554073E-1,-1.861178875E-2,1.855468750E-1,2.171446687E-1
1.535718124E0,-1.103246808E-1,-3.280869126E-2,1.507625580E-1,1.896768154E-1
1.540694114E0,-7.600879669E-2,-7.087934762E-2,7.826995850E-2,1.301053631E-1
1.545670103E0,-3.723233938E-2,-7.568670064E-2,4.437255859E-2,9.530817229E-2
1.550646093E0,-4.141402245E-2,-1.045452505E-1,8.673000336E-2,1.420102959E-1
1.555622082E0,-2.176886797E-2,-1.050173864E-1,1.477279663E-1,1.825543401E-1
1.560598072E0,2.186435461E-2,-9.173592180E-2,2.081928253E-1,2.285558616E-1
1.565574062E0,7.039701939E-2,-6.947657466E-2,1.921443939E-1,2.161069246E-1
1.570550051E0,1.191433668E-1,-3.821510077E-2,1.239538193E-1,1.761251972E-1
1.575526041E0,1.347591877E-1,-2.156297117E-2,7.528972626E-2,1.558638613E-1
1.580502030E0,1.648007035E-1,-1.460595429E-2,4.125404358E-2,1.705124684E-1
1.585478020E0,1.567080021E-1,-3.172188997E-3,-3.048896790E-2,1.596779192E-1
1.590454010E0,1.341288686E-1,7.956504822E-3,-2.060756683E-1,2.460102446E-1
1.595429999E0,1.257774830E-1,1.924669743E-2,-3.659391403E-1,3.874298195E-1
1.600405989E0,1.269418001E-1,-2.082586288E-3,-3.867683411E-1,4.070728527E-1
1.605381978E0,1.329477429E-1,1.380279660E-3,-2.792320251E-1,3.092693509E-1
1.610357968E0,1.295090914E-1,1.467180252E-2,-1.346149445E-1,1.873740906E-1
1.615333957E0,1.118534207E-1,4.214964062E-2,-1.019668579E-2,1.199656298E-1
1.620309947E0,9.455066919E-2,6.919272244E-2,5.144214630E-2,1.279599793E-1
1.625285937E0,9.194660187E-2,1.004501879E-1,6.031608582E-2,1.489377321E-1
1.630261926E0,8.017623425E-2,1.407897472E-1,3.110885620E-2,1.649780058E-1
1.635237916E0,3.092789650E-2,1.190626770E-1,2.115249634E-3,1.230322321E-1
1.640213905E0,-3.562152386E-3,1.070688367E-1,1.849174500E-3,1.071440347E-1
1.645189895E0,-4.736799002E-2,7.150226831E-2,1.109027863E-2,8.648291815E-2
1.650165885E0,-1.053657532E-1,5.049207807E-2,1.284599304E-3,1.168462327E-1
1.655141874E0,-1.205583215E-1,5.346532166E-2,-2.740383148E-2,1.346989958E-1
1.660117864E0,-1.312397122E-1,4.228906333E-2,-2.258872986E-2,1.397228602E-1
1.665093853E0,-1.326447725E-1,5.025474727E-2,-3.545761108E-3,1.418899141E-1
1.670069843E0,-1.436911821E-1,2.961842716E-2,2.484798431E-2,1.488013084E-1
1.675045832E0,-1.690977812E-1,4.224240780E-2,4.827404022E-2,1.808559194E-1
1.680021822E0,-1.564612985E-1,2.622891963E-2,4.777336121E-2,1.656815867E-1
1.684997812E0,-1.584331989E-1,1.979400218E-2,2.355289459E-2,1.613927504E-1
1.689973801E0,-1.132125854E-1,1.356680691E-2,-9.942054749E-3,1.144551974E-1
1.694949791E0,-1.114650369E-1,2.653622627E-2,-3.986358643E-4,1.145809088E-1
1.699925780E0,-9.109777212E-2,2.060580254E-2,1.383495331E-2,9.441826686E-2
1.704901770E0,-7.115679979E-2,1.487563550E-2,4.695892334E-2,8.654314051E-2
1.709877760E0,-4.198569059E-2,1.398266852E-2,6.556701660E-2,7.910339373E-2
1.714853749E0,-8.255302906E-3,2.258361876E-2,7.452011108E-2,7.830336403E-2
1.719829739E0,1.100230217E-2,4.054792225E-2,5.965328217E-2,7.296368086E-2
1.724805728E0,5.399966240E-2,7.259409130E-2,2.590656281E-2,9.411171886E-2
1.729781718E0,3.976374865E-2,6.647078693E-2,-7.567405701E-3,7.782536123E-2
1.734757707E0,3.504371643E-2,4.144211113E-2,-1.701354980E-2,5.687680998E-2
1.739733697E0,3.026258945E-2,2.621158957E-2,-2.162742615E-2,4.550403620E-2
1.744709687E0,3.501754999E-2,6.465956569E-3,-7.209777832E-3,3.633205607E-2
1.749685676E0,3.983592987E-2,2.002139390E-2,-2.615833282E-2,5.169154571E-2
1.754661666E0,6.866633892E-2,4.969418049E-3,-1.647853851E-2,7.079056044E-2
1.759637655E0,6.442975998E-2,-5.263566971E-3,-1.640224457E-2,6.669282372E-2
1.764613645E0,7.968664169E-2,-5.917713046E-3,-6.861686707E-3,8.020014300E-2
1.769589635E0,6.183522940E-2,-2.081532776E-2,-2.165794373E-3,6.528065663E-2
1.774565624E0,5.853265524E-2,-2.619469166E-2,-7.014274597E-3,6.450917492E-2
1.779541614E0,4.095971584E-2,-4.566822946E-2,-2.131748199E-2,6.494398003E-2
1.784517603E0,3.767496347E-2,-4.123347253E-2,-5.923652649E-2,8.141601931E-2
1.789493593E0,2.471458912E-2,-3.662966192E-2,-8.258342743E-2,9.366197485E-2
1.794469582E0,-7.442474365E-3,-3.195433319E-2,-8.672332764E-2,9.272219470E-2
1.799445572E0,1.264351606E-2,-3.196002543E-2,-8.606529236E-2,9.267435607E-2
1.804421562E0,-1.033139229E-2,-2.720691264E-2,-9.489917755E-2,9.926130999E-2
1.809397551E0,4.821598530E-3,-2.719040215E-2,-1.036567688E-1,1.072720444E-1
1.814373541E0,3.894346952E-2,-1.751579344E-2,-9.335613251E-2,1.026584839E-1
1.819349530E0,4.459691048E-2,-1.245768368E-2,-3.568077087E-2,5.845678504E-2
1.824325520E0,4.122078419E-2,-1.678435504E-2,1.354427338E-1,1.425678847E-1
1.829301510E0,4.288059473E-2,-2.619047463E-2,4.048471451E-1,4.079533028E-1
1.834277499E0,6.178975105E-3,-1.739947498E-2,5.105962753E-1,5.109300127E-1
1.839253489E0,-7.439404726E-2,-1.921267807E-2,8.849334717E-2,1.171950245E-1
1.844229478E0,-1.218312979E-1,-4.402213544E-2,-7.906579971E-1,8.011996518E-1
1.849205468E0,-1.114808321E-1,-7.992863655E-2,-1.401393890E0,1.408091403E0
1.854181457E0,-7.272708416E-2,-1.134746671E-1,-8.009529114E-1,8.122138235E-1
1.859157447E0,-1.458513737E-2,-5.666626990E-2,-4.049959183E-1,4.092010340E-1
1.864133437E0,1.054712534E-1,-6.573915482E-3,7.046670914E-1,7.125469187E-1
1.869109426E0,5.183941126E-2,-1.713763177E-2,1.487096786E0,1.488098745E0
1.874085416E0,-1.015824080E-2,-3.142935038E-2,1.028724670E0,1.029254799E0
1.879061405E0,1.019365191E-1,-9.973511100E-3,5.838546753E-1,5.927704503E-1
1.884037395E0,2.385855913E-1,3.882275522E-2,2.863788605E-2,2.434140900E-1
1.889013385E0,2.839679122E-1,3.632222116E-2,-6.315088272E-1,6.933689334E-1
1.893989374E0,2.913829684E-1,-1.302555203E-3,-8.164472580E-1,8.668862994E-1
1.898965364E0,2.358058095E-1,-2.179612219E-2,-3.305883408E-1,4.066547698E-1
1.903941353E0,1.205057502E-1,-3.619726002E-2,2.223300934E-1,2.554653555E-1
1.908917343E0,-3.735601902E-3,-1.240123808E-2,3.670530319E-1,3.672814638E-1
1.913893332E0,-1.050477624E-1,1.953363419E-3,4.059123993E-2,1.126343499E-1
1.918869322E0,-1.132215858E-1,7.404233515E-2,-3.969554901E-1,4.193746010E-1
1.923845312E0,-1.198685467E-1,8.981564641E-2,-6.597251892E-1,6.765150731E-1
1.928821301E0,-1.580348909E-1,2.125646174E-2,-6.304759979E-1,6.503282616E-1
1.933797291E0,-1.695502102E-1,-4.126828909E-2,-3.734169006E-1,4.121777859E-1
1.938773280E0,-1.815322340E-1,-6.503505260E-2,-4.249191284E-2,1.974565083E-1
1.943749270E0,-1.452613175E-1,-6.991849840E-2,2.713956833E-1,3.156660636E-1
1.948725260E0,-1.413492262E-1,-4.209294170E-2,4.069099426E-1,4.328130323E-1
1.953701249E0,-1.554344594E-1,-2.461868525E-2,4.082841873E-1,4.375636279E-1
1.958677239E0,-1.640876830E-1,-2.189780772E-2,3.336420059E-1,3.724530437E-1
1.963653228E0,-1.820625365E-1,-2.895629406E-2,2.453737259E-1,3.069095950E-1
1.968629218E0,-1.763520539E-1,-6.464901567E-2,1.388635635E-1,2.335864538E-1
1.973605207E0,-1.853491962E-1,-1.192855686E-1,7.126045227E-2,2.316493545E-1
1.978581197E0,-1.327485740E-1,-1.595235318E-1,6.122112274E-2,2.163745987E-1
1.983557187E0,-6.634414196E-2,-1.571913958E-1,8.451271057E-2,1.904024115E-1
1.988533176E0,3.300058842E-2,-1.365409046E-1,1.360950470E-1,1.955871143E-1
1.993509166E0,1.035404205E-1,-9.768308699E-2,1.634817123E-1,2.167691732E-1
1.998485155E0,1.551162601E-1,-4.552157223E-2,1.573705673E-1,2.256075423E-1
2.003461145E0,1.830363870E-1,-3.607437015E-3,9.904861450E-2,2.081488904E-1
2.008437135E0,2.062861323E-1,-4.940256476E-3,3.644752502E-2,2.095394870E-1
2.013413124E0,2.152519822E-1,3.386199474E-3,2.846717834E-3,2.152974361E-1
2.018389114E0,2.052537203E-1,1.643669605E-2,2.758979797E-3,2.059292758E-1
2.023365103E0,1.714434028E-1,1.037783921E-2,-2.067565918E-3,1.717696560E-1
2.028341093E0,1.281604171E-1,9.014919400E-3,-4.482364655E-2,1.360717479E-1
2.033317082E0,9.422010183E-2,-2.039670944E-3,-1.916532516E-1,2.135709641E-1
2.038293072E0,7.929921150E-2,-1.749293506E-2,-2.945108414E-1,3.055012331E-1
2.043269062E0,5.970263481E-2,-1.790232956E-2,-2.778062820E-1,2.847125363E-1
2.048245051E0,2.602308989E-2,-2.723573148E-2,-1.615314484E-1,1.658655934E-1
2.053221041E0,2.591514587E-2,-2.193707228E-2,-1.299476624E-2,3.635510797E-2
2.058197030E0,4.500710964E-2,5.439382792E-2,1.010551453E-1,1.232739665E-1
2.063173020E0,6.920319796E-2,8.678598702E-2,1.286573410E-1,1.699223397E-1
2.068149010E0,2.713072300E-2,6.146292388E-2,7.528686523E-2,1.009052983E-1
2.073124999E0,1.874899864E-2,5.514878035E-2,3.185367584E-2,6.638952921E-2
2.078100989E0,1.053756475E-2,7.738813758E-2,1.251983643E-2,7.909937050E-2
2.083076978E0,1.669007540E-2,6.620919704E-2,2.183532715E-2,7.168680424E-2
2.088052968E0,3.641068935E-3,5.982697010E-2,3.108310699E-2,6.751802185E-2
2.093028957E0,-4.602074623E-3,4.869788885E-2,1.651573181E-2,5.162783035E-2
2.098004947E0,-1.293182373E-2,3.291629255E-2,6.829261780E-3,3.601878949E-2
2.102980937E0,-2.604359388E-2,3.146021068E-2,-7.517814636E-3,4.152747495E-2
2.107956926E0,-3.434997797E-2,3.476801515E-2,2.000808716E-3,4.891563246E-2
2.112932916E0,-5.208426714E-2,4.279671609E-2,1.618862152E-2,6.932821402E-2
2.117908905E0,-6.962013245E-2,3.171624243E-2,2.550792694E-2,8.064451136E-2
2.122884895E0,-6.336939335E-2,3.971882164E-2,2.525901794E-2,7.893847474E-2
2.127860885E0,-6.677162647E-2,3.346388042E-2,-1.296997070E-2,7.580568273E-2
2.132836874E0,-7.019704580E-2,2.731254697E-2,-1.288890839E-2,7.641808962E-2
2.137812812E0,-6.899893284E-2,4.035776854E-2,1.442909241E-3,7.994800936E-2
2.142788749E0,-5.836623907E-2,4.390342534E-2,1.412391663E-3,7.304877459E-2
2.147764687E0,-3.357577324E-2,7.601033151E-2,-1.286602020E-2,8.408589371E-2
2.152740624E0,9.953558445E-3,1.221886426E-1,-2.702331543E-2,1.255364381E-1
2.157716562E0,-2.765297890E-2,7.780256867E-2,-4.106044769E-2,9.221652400E-2
2.162692499E0,-4.130762815E-2,3.394408524E-2,-4.073143005E-2,6.721287422E-2
2.167668437E0,-2.155935764E-2,3.334841132E-2,-2.423286438E-3,3.978435317E-2
2.172644374E0,-1.617068052E-2,5.185782909E-2,3.556060791E-2,6.492520452E-2
2.177620312E0,-1.072394848E-2,5.596750975E-2,3.523445129E-2,6.699874459E-2
2.182596249E0,-1.961958408E-2,5.529442430E-2,3.491306305E-2,6.827388527E-2
2.187572187E0,-9.599626064E-3,3.562664986E-2,1.364707947E-3,3.692253280E-2
2.192548124E0,3.893375397E-4,1.617109776E-2,-2.715969086E-2,3.161178252E-2
2.197524062E0,8.485913277E-4,6.377846003E-3,-5.070114136E-2,5.110775638E-2
2.202499999E0,6.051540375E-3,1.417875290E-3,-5.505275726E-2,5.540250530E-2
2.207475937E0,1.764595509E-3,-3.394648433E-3,-4.037857056E-2,4.055941809E-2
2.212451874E0,1.186186075E-2,-1.771554351E-2,-3.058147430E-2,3.727962973E-2
2.217427812E0,3.152632713E-2,-3.191708028E-2,-1.612663269E-2,4.767260847E-2
2.222403749E0,3.223890066E-2,-3.650328517E-2,7.692337036E-3,4.930525928E-2
2.227379687E0,2.829998732E-2,-4.579976201E-2,-2.567481995E-2,5.964649077E-2
2.232355624E0,3.384041786E-2,-6.451887637E-2,-3.976726532E-2,8.300177517E-2
2.237331562E0,1.068824530E-2,-5.928489566E-2,-4.423618317E-2,7.473805819E-2
2.242307499E0,1.121306419E-2,-7.303392142E-2,-5.815029144E-2,9.402735177E-2
2.247283437E0,1.147413254E-2,-3.922860324E-2,-5.768680573E-2,7.069870285E-2
2.252259374E0,1.152616739E-2,-1.519890130E-2,-6.196308136E-2,6.483272775E-2
2.257235312E0,2.587568760E-2,-5.618050694E-3,-7.570362091E-2,8.020069776E-2
2.262211249E0,3.551059961E-2,1.348601282E-2,-6.559848785E-2,7.580261760E-2
2.267187239E0,2.178680897E-2,4.194095731E-3,-2.711963654E-2,3.503898072E-2
2.272163228E0,2.273166180E-2,-4.814565182E-3,8.224296570E-2,8.546235366E-2
2.277139218E0,4.882574081E-3,-1.865722239E-2,2.761583328E-1,2.768309164E-1
2.282115207E0,-2.773225307E-2,-3.300224245E-2,3.592948914E-1,3.618715861E-1
2.287091197E0,-6.156945229E-2,-2.879714966E-2,-3.775882721E-2,7.775475751E-2
2.292067187E0,-1.104019582E-1,-7.613342255E-2,-6.024026871E-1,6.171498099E-1
2.297043176E0,-7.268834114E-2,-1.065011621E-1,-1.152926445E0,1.160114425E0
2.302019166E0,3.211396933E-2,-8.691273630E-2,-5.260791779E-1,5.341764054E-1
2.306995155E0,8.019292355E-2,-3.528100252E-2,6.225681305E-2,1.074782066E-1
2.311971145E0,1.670966744E-1,4.252523184E-3,3.464994431E-1,3.847093014E-1
2.316947135E0,6.634265184E-2,3.085300326E-3,8.754425049E-1,8.779581117E-1
2.321923124E0,-5.796611309E-2,4.148080945E-3,6.168479919E-1,6.195794719E-1
2.326899114E0,4.700547457E-2,3.654456139E-2,3.369770050E-1,3.421966124E-1
2.331875103E0,2.466822267E-1,6.771084666E-2,2.778635025E-1,3.776837377E-1
2.336851093E0,3.405707479E-1,5.125075579E-2,4.997253418E-4,3.444057549E-1
2.341827082E0,3.551042080E-1,1.298795640E-2,-2.512798309E-1,4.352117174E-1
2.346803072E0,3.182538152E-1,-1.800912619E-2,-1.024923325E-1,3.348350306E-1
2.351779062E0,1.899399757E-1,-2.348352969E-2,1.635446548E-1,2.517449596E-1
2.356755051E0,2.956694365E-2,-9.213283658E-3,1.756858826E-1,1.783945573E-1
2.361731041E0,-1.222845614E-1,1.019261777E-2,-1.682682037E-1,2.082584735E-1
2.366707030E0,-1.912625432E-1,3.991578519E-2,-5.993614197E-1,6.304036340E-1
2.371683020E0,-1.689733863E-1,9.907189012E-2,-8.461885452E-1,8.685633533E-1
2.376659010E0,-1.553708017E-1,7.348270714E-2,-7.868595123E-1,8.054115013E-1
2.381634999E0,-1.918317676E-1,-1.770961285E-2,-4.857177734E-1,5.225273322E-1
2.386610989E0,-1.955687404E-1,-5.565677583E-2,-1.110610962E-1,2.316881007E-1
2.391586978E0,-1.843619347E-1,-5.085718632E-2,2.034597397E-1,2.792340273E-1
2.396562968E0,-1.863121390E-1,-1.817436516E-2,3.206148148E-1,3.712632222E-1
2.401538957E0,-2.060580850E-1,-2.431944013E-2,3.132753372E-1,3.757563126E-1
2.406514947E0,-2.250757515E-1,-2.116945386E-2,2.442378998E-1,3.328053356E-1
2.411490937E0,-2.154986560E-1,-6.097803265E-2,1.900291443E-1,2.937159630E-1
2.416466926E0,-1.826725006E-1,-8.661422879E-2,1.837902069E-1,2.732217181E-1
2.421442916E0,-1.361336410E-1,-1.077961773E-1,1.823759079E-1,2.518200862E-1
2.426418905E0,-7.073283195E-2,-1.197642982E-1,2.142066956E-1,2.554038548E-1
2.431394895E0,8.881807327E-3,-1.178984195E-1,2.172584534E-1,2.473462338E-1
2.436370885E0,6.950855255E-2,-9.282319248E-2,2.060079575E-1,2.364040238E-1
2.441346874E0,1.300930977E-1,-6.372313946E-2,1.900825500E-1,2.389900174E-1
2.446322864E0,1.810892224E-1,-3.528372198E-2,1.362838745E-1,2.293720601E-1
2.451298853E0,1.986276507E-1,2.000570297E-3,8.292770386E-2,2.152532229E-1
2.456274843E0,2.399169207E-1,2.457405627E-2,3.000926971E-2,2.430320335E-1
2.461250832E0,2.097908854E-1,2.326203883E-2,1.076126099E-2,2.113507578E-1
2.466226822E0,1.655683517E-1,1.251222193E-2,-8.320808411E-3,1.662488215E-1
2.471202812E0,1.071599126E-1,-2.845108509E-3,-6.521320343E-2,1.254755092E-1
2.476178801E0,7.705986500E-2,8.165687323E-4,-1.500806808E-1,1.687101074E-1
2.481154791E0,5.123686790E-2,-5.094334483E-3,-2.911758423E-1,2.956933209E-1
2.486130780E0,2.057039738E-2,-2.478314936E-2,-3.313646317E-1,3.329262153E-1
2.491106770E0,1.849663258E-2,-2.934187651E-2,-2.145214081E-1,2.173073990E-1
2.496082760E0,1.158827543E-2,-2.854511142E-2,-9.390640259E-2,9.883078448E-2
2.501058749E0,-4.760205746E-3,-3.957927227E-3,1.961708069E-3,6.494077704E-3
2.506034739E0,1.252245903E-2,4.376178980E-2,9.702205658E-2,1.071689586E-1
2.511010728E0,1.592814922E-2,8.577595651E-2,1.200399399E-1,1.483940963E-1
2.515986718E0,2.936655283E-2,1.127379686E-1,9.535408020E-2,1.505478150E-1
2.520962707E0,1.440674067E-2,1.155816317E-1,4.712104797E-2,1.256465714E-1
2.525938697E0,1.381438971E-2,9.466882050E-2,1.828384399E-2,9.740288440E-2
2.530914687E0,-5.819499493E-3,7.852771878E-2,1.343631744E-2,7.988118563E-2
2.535890676E0,-1.109755039E-2,5.783060193E-2,3.882408142E-3,5.901361908E-2
2.540866666E0,-2.034783363E-3,3.730599582E-2,1.339912415E-2,3.969148770E-2
2.545842655E0,-1.209205389E-2,3.114323318E-2,8.595466614E-3,3.449638802E-2
2.550818645E0,-1.246482134E-2,2.508001029E-2,-5.672454834E-3,2.857543405E-2
2.555794635E0,-8.085012436E-3,3.816097975E-2,-5.578041077E-3,3.940485178E-2
2.560770624E0,-2.278536558E-2,2.263541520E-2,-1.022911072E-2,3.370711515E-2
2.565746614E0,-2.791666985E-2,2.638433874E-2,-5.960464478E-4,3.841652063E-2
2.570722603E0,-1.881116629E-2,1.595942676E-2,2.320480347E-2,3.386777500E-2
2.575698593E0,-9.832084179E-3,2.946351469E-2,3.731155396E-2,4.854812700E-2
2.580674582E0,-1.517236233E-2,2.870918810E-2,5.129909515E-2,6.071256232E-2
2.585650572E0,-3.461170197E-2,2.796442807E-2,5.091762543E-2,6.762088235E-2
2.590626562E0,-4.444253445E-2,4.151950777E-2,3.629589081E-2,7.082654928E-2
2.595602551E0,-4.004895687E-2,4.546463490E-2,2.808570862E-3,6.065344214E-2
2.600578541E0,-4.049289227E-2,5.412869155E-2,-2.089881897E-2,7.075556662E-2
2.605554530E0,-4.573309422E-2,5.327500403E-2,-2.066421509E-2,7.318983362E-2
2.610530520E0,-2.718710899E-2,5.253134668E-2,1.755428314E-2,6.169954729E-2
2.615506510E0,-3.243631124E-2,4.704870284E-2,7.963180542E-3,5.769841393E-2
2.620482499E0,-1.854586601E-2,3.696945310E-2,3.191947937E-3,4.148346827E-2
2.625458489E0,-1.416325569E-2,3.661897779E-2,-2.529144287E-2,4.670336635E-2
2.630434478E0,-1.456665993E-2,3.642909229E-2,-1.555252075E-2,4.220364022E-2
2.635410468E0,-1.021820307E-2,2.204675972E-2,-2.014160156E-2,3.156192963E-2
2.640386457E0,8.341550827E-3,1.262909174E-2,1.804256439E-2,2.355014986E-2
2.645362447E0,-1.129287481E-2,1.283834875E-2,3.216838837E-2,3.643017198E-2
2.650338437E0,-2.121520042E-2,3.600329161E-3,3.192710876E-2,3.850178403E-2
2.655314426E0,-3.105485439E-2,-1.036065817E-2,3.643703461E-2,4.898371883E-2
2.660290416E0,-7.675945759E-3,-1.001125574E-2,7.677078247E-3,1.476763066E-2
2.665266405E0,1.159727573E-3,-1.926468313E-2,-1.133728027E-2,2.238318360E-2
2.670242395E0,-4.376173019E-3,-2.859202027E-2,-1.119232178E-2,3.101487676E-2
2.675218385E0,1.387661695E-2,-3.794457018E-2,-2.054405212E-2,4.532558860E-2
2.680194374E0,1.788616180E-2,-4.727061093E-2,-6.083488464E-3,5.090613198E-2
2.685170364E0,1.251971722E-2,-6.121593714E-2,-6.000518799E-3,6.277053851E-2
2.690146353E0,1.210081577E-2,-5.610254407E-2,-2.017211914E-2,6.083452625E-2
2.695122343E0,-7.310628891E-3,-6.516762823E-2,-2.947998047E-2,7.189808281E-2
2.700098332E0,-2.817749977E-3,-5.991166830E-2,-2.921390533E-2,6.671431614E-2
2.705074322E0,-1.745921373E-2,-4.045401514E-2,-3.843879700E-2,5.847129723E-2
2.710050312E0,-8.441925049E-3,-1.641000807E-2,-5.707073212E-2,5.998018779E-2
2.715026301E0,3.974437714E-4,-2.063319087E-3,-7.079219818E-2,7.082337588E-2
2.720002291E0,1.881444454E-2,2.769708633E-3,-8.441162109E-2,8.652731583E-2
2.724978280E0,4.223704338E-2,1.726858318E-2,-3.146934509E-2,5.543005935E-2
2.729954270E0,3.748887777E-2,8.003637195E-3,1.112174988E-1,1.176384554E-1
2.734930260E0,3.794127703E-2,-1.083876193E-2,3.334159851E-1,3.357428158E-1
2.739906249E0,1.454573870E-2,-1.125384867E-2,4.588127136E-1,4.591811558E-1
2.744882239E0,-5.716913939E-2,-3.138035536E-2,7.040882111E-2,9.597103360E-2
2.749858228E0,-1.389190257E-1,-6.975685060E-2,-6.518392563E-1,6.701185939E-1
2.754834218E0,-1.012277007E-1,-1.098693907E-1,-1.406110764E0,1.414024685E0
2.759810207E0,-6.969332695E-3,-7.575033605E-2,-8.625478745E-1,8.658957909E-1
2.764786197E0,1.982247829E-2,-1.384554803E-2,-2.712574005E-1,2.723328977E-1
2.769762187E0,1.329436302E-1,2.669687569E-2,4.765186310E-1,4.954359067E-1
2.774738176E0,1.309065223E-1,2.275526524E-3,1.327346802E0,1.333788299E0
2.779714166E0,-1.675474644E-2,-2.483239770E-2,9.604816437E-1,9.609486757E-1
2.784690155E0,5.204826593E-2,-4.426458478E-2,4.734659195E-1,4.783705179E-1
2.789666145E0,2.107483149E-1,1.676395535E-3,3.086748123E-1,3.737616918E-1
2.794642135E0,2.769599557E-1,-4.986032844E-3,-1.351547241E-1,3.082182296E-1
2.799618124E0,3.194313049E-1,-3.363557160E-2,-4.807090759E-1,5.781426519E-1
2.804594114E0,3.043508530E-1,-3.146129847E-2,-2.966499329E-1,4.261694941E-1
2.809570103E0,2.067576647E-1,5.354329944E-3,1.325778961E-1,2.456711202E-1
2.814546093E0,9.656381607E-2,9.220138192E-3,2.637624741E-1,2.810342048E-1
2.819522082E0,-5.187630653E-2,2.315479517E-2,1.879596710E-2,5.983798207E-2
2.824498072E0,-1.590179503E-1,4.274834692E-2,-4.044113159E-1,4.366493354E-1
2.829474062E0,-2.261859775E-1,4.441972077E-2,-7.194089890E-1,7.554353059E-1
2.834450051E0,-2.444208264E-1,2.367402613E-2,-7.751407623E-1,8.131083577E-1
2.839426041E0,-2.419481874E-1,4.027307034E-3,-5.690536499E-1,6.183665588E-1
2.844402030E0,-2.221941650E-1,-1.494769752E-2,-2.553644180E-1,3.388283734E-1
2.849378020E0,-1.884092987E-1,-2.406358719E-2,7.470989227E-2,2.041046008E-1
2.854354010E0,-1.680715978E-1,-4.721999168E-3,3.164949417E-1,3.583844408E-1
2.859329999E0,-1.654586494E-1,4.442006350E-3,4.184789658E-1,4.500232670E-1
2.864305989E0,-1.852754653E-1,3.366068006E-3,4.530591965E-1,4.894905147E-1
2.869281978E0,-2.042094171E-1,-3.010079265E-3,4.160881042E-1,4.635082061E-1
2.874257968E0,-1.942921579E-1,-3.837840259E-2,3.414335251E-1,3.947140692E-1
2.879233957E0,-1.466253102E-1,-6.456813216E-2,2.436809540E-1,2.916306442E-1
2.884209947E0,-1.092663407E-1,-8.634988964E-2,1.990118027E-1,2.429014909E-1
2.889185937E0,-2.463197708E-2,-9.901554883E-2,2.022027969E-1,2.264879341E-1
2.894161926E0,5.970680714E-2,-9.319232404E-2,1.911048889E-1,2.208410982E-1
2.899137916E0,1.203207374E-1,-6.424137205E-2,1.658163071E-1,2.147069664E-1
2.904113905E0,1.716548800E-1,-5.019593984E-2,1.074571609E-1,2.086434079E-1
2.909089895E0,2.182777524E-1,-3.648046404E-2,4.955673218E-2,2.267859589E-1
2.914065885E0,2.077885270E-1,-2.293430269E-2,1.111698151E-2,2.093457463E-1
2.919041874E0,2.070896626E-1,-5.556643009E-5,2.521800995E-2,2.086194609E-1
2.924017864E0,1.826542616E-1,3.689959645E-3,2.970314026E-2,1.850904417E-1
2.928993853E0,1.202294230E-1,3.104028106E-2,9.279251099E-4,1.241751757E-1
2.933969843E0,8.630001545E-2,2.002362907E-2,-1.082954407E-1,1.399161923E-1
2.938945832E0,3.773772717E-2,1.865081489E-2,-2.877912521E-1,2.908535607E-1
2.943921822E0,1.291006804E-2,-1.134589314E-3,-3.708038330E-1,3.710302410E-1
2.948897812E0,3.087079525E-2,-1.027676463E-2,-2.869329453E-1,2.887717662E-1
2.953873801E0,1.064348221E-2,-2.337463200E-2,-1.467885971E-1,1.490186209E-1
2.958849791E0,4.726588726E-3,-1.716026664E-2,-1.730537415E-2,2.482521634E-2
2.963825780E0,1.336163282E-2,3.132724762E-2,1.110897064E-1,1.161931691E-1
