"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.596830864E1,-9.604096413E-3,-3.772105277E-2,-7.482624054E-2,8.434502216E-2
2.597328437E1,-4.920959473E-4,-5.639137328E-2,-5.040264130E-2,7.563501430E-2
2.597826010E1,-5.343794823E-3,-3.686697781E-2,3.075408936E-2,4.830677187E-2
2.598323583E1,4.348516464E-3,-3.176358342E-2,8.745956421E-2,9.315047074E-2
2.598821156E1,-2.418148518E-2,-2.200533450E-2,3.924560547E-2,5.108029483E-2
2.599318728E1,-2.434062958E-2,-2.652280033E-2,-8.924674988E-2,9.623360925E-2
2.599816301E1,-4.380035400E-2,-1.164425910E-2,-2.878646851E-1,2.914105981E-1
2.600313874E1,-3.930521011E-2,-2.455648780E-2,-3.708896637E-1,3.737740805E-1
2.600811447E1,-1.534342766E-2,-1.289711893E-2,-6.392288208E-2,6.699172563E-2
2.601309020E1,-5.365848541E-3,1.264858246E-2,2.974147797E-1,2.977319770E-1
2.601806593E1,-1.421070099E-2,2.757114172E-2,4.657897949E-1,4.668214272E-1
2.602304166E1,-2.334070206E-2,4.114881158E-2,4.381437302E-1,4.406903009E-1
2.602801739E1,-3.780806065E-2,3.949798644E-2,2.921171188E-1,2.971900932E-1
2.603299312E1,-2.887427807E-2,2.811414003E-2,8.563995361E-2,9.464845724E-2
2.603796885E1,-5.923986435E-3,2.381324768E-3,-9.876251221E-3,1.176030021E-2
2.604294458E1,2.588629723E-3,-1.394058764E-2,-2.386569977E-2,2.775991018E-2
2.604792031E1,1.072299480E-2,-2.098751068E-2,-1.801452637E-1,1.816804179E-1
2.605289604E1,2.746832371E-2,-4.216955602E-2,-3.397693634E-1,3.434763464E-1
2.605787176E1,3.876364231E-2,-2.482822537E-2,-3.175554276E-1,3.208746022E-1
2.606284749E1,6.890857220E-2,-2.621565759E-2,-1.815643311E-1,1.959623901E-1
2.606782322E1,7.582688332E-2,1.540096104E-2,-7.055091858E-2,1.047107346E-1
2.607279895E1,1.076059341E-1,2.833330631E-2,-2.234554291E-2,1.134950950E-1
2.607777468E1,9.750676155E-2,3.187187016E-2,-1.742553711E-2,1.040530346E-1
2.608275041E1,6.461930275E-2,4.042962193E-2,1.581192017E-3,7.624112267E-2
2.608772614E1,6.570529938E-2,2.548019588E-2,1.370429993E-3,7.048620309E-2
2.609270187E1,1.000607014E-2,3.954869509E-2,-1.311874390E-2,4.285232974E-2
2.609767760E1,-2.633738518E-2,1.586970687E-2,-5.122566223E-2,5.974591137E-2
2.610265333E1,-4.838562012E-2,2.137720585E-2,-8.424568176E-2,9.947606777E-2
2.610762906E1,-5.176377296E-2,-1.313894987E-3,-1.121845245E-1,1.235580109E-1
2.611260479E1,-7.461655140E-2,-4.630476236E-3,-7.810115814E-2,1.081150404E-1
2.611758051E1,-7.404494286E-2,-3.234982491E-3,-1.099586487E-2,7.492681575E-2
2.612255619E1,-6.423318386E-2,-1.626925170E-2,4.608917236E-2,8.071432505E-2
2.612753187E1,-7.824456692E-2,-5.509898067E-3,1.074476242E-1,1.330321885E-1
2.613250755E1,-6.824231148E-2,-1.399379969E-2,1.255426407E-1,1.435750471E-1
2.613748322E1,-8.191263676E-2,-8.161380887E-3,1.197252274E-1,1.452942472E-1
2.614245890E1,-7.652616501E-2,-1.672516763E-2,8.072566986E-2,1.124838608E-1
2.614743458E1,-8.573794365E-2,-6.268188357E-3,5.158805847E-2,1.002577326E-1
2.615241025E1,-7.628917694E-2,-1.503928006E-2,5.123901367E-2,9.312172134E-2
2.615738593E1,-5.767905712E-2,-9.638682008E-3,6.042575836E-2,8.408953618E-2
2.616236161E1,-1.548159122E-2,-9.133845568E-3,7.903575897E-2,8.105404369E-2
2.616733729E1,-6.772875786E-3,-8.786603808E-3,8.323574066E-2,8.397180941E-2
2.617231296E1,2.066373825E-3,-8.589223027E-3,7.313251495E-2,7.366416630E-2
2.617728864E1,1.108646393E-2,-1.798634231E-2,4.883861542E-2,5.321304866E-2
2.618226432E1,1.538193226E-2,-2.263958752E-2,3.423213959E-2,4.382914720E-2
2.618723999E1,2.449119091E-2,-1.780176163E-2,7.419586182E-4,3.028649289E-2
2.619221567E1,1.453053951E-2,-2.730087936E-2,-3.976821899E-3,3.118156033E-2
2.619719135E1,2.849650383E-2,-3.196588159E-2,-1.341819763E-2,4.487667929E-2
2.620216702E1,2.820062637E-2,-3.657911718E-2,9.498596191E-4,4.619750399E-2
2.620714270E1,1.851367950E-2,-4.116035998E-2,1.518440247E-2,4.761824903E-2
2.621211838E1,4.224812984E-2,-4.094846547E-2,1.504230499E-2,6.072851257E-2
2.621709406E1,2.309942245E-2,-3.598983586E-2,1.489543915E-2,4.528493911E-2
2.622206973E1,3.255009651E-2,-3.107254207E-2,5.111694336E-4,4.500303265E-2
2.622704541E1,3.237509727E-2,-2.140302956E-2,-9.000778198E-3,3.984031383E-2
2.623202109E1,2.255105972E-2,-2.131108940E-2,-2.316188812E-2,3.871932189E-2
2.623699676E1,2.215361595E-2,-1.172937453E-2,-1.344394684E-2,2.844469429E-2
2.624197244E1,5.020046234E-2,-2.233952284E-3,-3.800392151E-3,5.039364982E-2
2.624694812E1,3.052854538E-2,-1.181165874E-2,-8.481979370E-3,3.381495733E-2
2.625192385E1,1.587247849E-2,-2.322033048E-3,1.107215881E-3,1.607959383E-2
2.625689958E1,3.473150730E-2,-1.665396988E-2,-3.647804260E-3,3.869029320E-2
2.626187531E1,3.459382057E-2,-2.381950617E-3,1.535987854E-2,3.792534745E-2
2.626685104E1,2.970886230E-2,-7.120579481E-3,5.716323853E-3,3.108046830E-2
2.627182676E1,1.072132587E-2,-2.373874187E-3,8.888244629E-4,1.101690138E-2
2.627680249E1,2.508151531E-2,-2.472832799E-3,-3.890991211E-3,2.550170828E-2
2.628177822E1,2.507650852E-2,6.926029921E-3,-3.882408142E-3,2.630350287E-2
2.628675395E1,1.552236080E-2,1.956403255E-3,8.821487427E-4,1.567001547E-2
2.629172968E1,5.894303322E-3,1.597104967E-2,-3.869056702E-3,1.745814534E-2
2.629670541E1,-2.300429344E-2,2.026315033E-2,-7.501220703E-2,8.103470850E-2
2.630168114E1,-3.307700157E-2,1.012061536E-2,-1.597518921E-1,1.634539137E-1
2.630665687E1,-3.382551670E-2,1.926763356E-2,-1.392917633E-1,1.446291900E-1
2.631163260E1,-1.067161560E-2,1.439967752E-2,-2.880573273E-2,3.392645472E-2
2.631660833E1,-6.193518639E-3,2.286434174E-4,1.186790466E-1,1.188407677E-1
2.632158406E1,1.295280457E-2,2.411259711E-2,1.319198608E-1,1.347295148E-1
2.632655978E1,-5.997300148E-3,2.854788303E-2,7.857036591E-2,8.381080857E-2
2.633153551E1,-2.034914494E-2,2.309775352E-2,5.420303345E-2,6.233428232E-2
2.633651124E1,1.274931431E-2,2.219232917E-2,4.430961609E-2,5.117017263E-2
2.634148697E1,2.988696098E-3,1.179742813E-2,2.973079681E-2,3.212525321E-2
2.634646270E1,-6.331443787E-3,6.435707211E-3,-8.519172668E-3,1.241296945E-2
2.635143843E1,-2.961599827E-2,-3.367662430E-3,-4.648113251E-2,5.521724534E-2
2.635641416E1,-2.431786060E-2,-1.763328910E-2,-7.937049866E-2,8.486440529E-2
2.636138989E1,-5.720508099E-2,-3.237888217E-3,-8.347606659E-2,1.012480069E-1
2.636636562E1,-5.198478699E-2,-1.754923165E-2,-6.853199005E-2,8.778967633E-2
2.637134135E1,-5.625295639E-2,-8.056417108E-3,-4.422092438E-2,7.200549362E-2
2.637631708E1,-3.653848171E-2,-1.758559048E-2,3.602981567E-3,4.070988964E-2
2.638129281E1,-4.517257214E-2,-1.273870468E-2,1.774883270E-2,5.017825159E-2
2.638626854E1,-2.973878384E-2,6.326183677E-3,4.124164581E-2,5.123757619E-2
2.639124426E1,-4.282224178E-2,1.438558102E-3,6.452655792E-2,7.745637816E-2
2.639621999E1,-4.635083675E-2,1.237884164E-3,7.812976837E-2,9.085259012E-2
2.640119572E1,-3.095948696E-2,1.043999195E-2,9.638404846E-2,1.017711554E-1
2.640617145E1,-3.943872452E-2,1.471461356E-2,1.049909592E-1,1.131151376E-1
2.641114718E1,-4.315090179E-2,1.410919428E-2,1.230316162E-1,1.311405669E-1
2.641612291E1,-5.152964592E-2,1.810379326E-2,1.124277115E-1,1.249921680E-1
2.642109864E1,-4.094684124E-2,2.671119571E-2,9.718036652E-2,1.087849044E-1
2.642607437E1,-2.580595016E-2,2.084776759E-2,6.783008575E-2,7.550825790E-2
2.643105010E1,-1.094579697E-2,1.498839259E-2,4.824256897E-2,5.168953322E-2
2.643602583E1,-2.464926243E-2,2.332095802E-2,4.306030273E-2,5.482374388E-2
2.644100156E1,-2.399206161E-2,1.728093624E-2,4.741859436E-2,5.588177582E-2
2.644597728E1,4.024505615E-4,1.593734324E-2,1.850414276E-2,2.442466326E-2
2.645095301E1,-2.763891220E-2,9.901210666E-3,-6.715202332E-2,7.328941039E-2
2.645592874E1,-3.164291382E-3,-6.667971611E-4,-1.568536758E-1,1.568870071E-1
2.646090447E1,1.625800133E-2,8.243918419E-3,-1.983184814E-1,1.991544749E-1
2.646588020E1,2.122163773E-2,7.890388370E-3,-1.634635925E-1,1.650241262E-1
2.647085593E1,4.023599625E-2,1.244179904E-2,-7.190132141E-2,8.332786916E-2
2.647583166E1,4.954373837E-2,-1.936420798E-3,-1.433849335E-2,5.161321660E-2
2.648080739E1,3.967881203E-2,-2.006843686E-3,2.288818359E-5,3.972953649E-2
2.648578312E1,3.469562531E-2,-1.162481308E-2,-4.734039307E-3,3.689625757E-2
2.649075885E1,4.885256290E-2,-6.878793240E-3,-9.466171265E-3,5.023444134E-2
2.649573458E1,4.880201817E-2,-2.117910981E-2,9.565353394E-3,5.405263782E-2
2.650071031E1,4.890418053E-2,-1.641100645E-2,3.316879272E-2,6.132787960E-2
2.650568604E1,4.420709610E-2,-1.648868620E-2,5.183410645E-2,7.009221575E-2
2.651066176E1,1.100814342E-2,-2.612026036E-2,3.236389160E-2,4.302172361E-2
2.651563749E1,3.966164589E-2,-2.152198553E-2,-1.168251038E-3,4.513985851E-2
2.652061322E1,2.993500233E-2,-2.651017904E-2,-3.914928436E-2,5.596034688E-2
2.652558895E1,2.033936977E-2,-3.134812415E-2,-6.732559204E-2,7.700084541E-2
2.653056468E1,2.512025833E-2,-3.134608269E-2,-6.678390503E-2,7.793390950E-2
2.653554041E1,2.046668530E-2,-2.649323642E-2,-4.726791382E-2,5.792264203E-2
2.654051614E1,6.407141685E-3,-2.158494294E-2,-3.742027283E-2,4.367193658E-2
2.654549187E1,-2.839207649E-3,-2.620816231E-2,8.430480957E-4,2.637498060E-2
2.655046760E1,1.653504372E-2,-3.085039556E-2,1.503944397E-2,3.809644933E-2
2.655544333E1,7.256746292E-3,-1.651106775E-2,1.012516022E-2,2.068319594E-2
2.656041906E1,-1.944303513E-3,-1.178823411E-2,1.949691772E-2,2.286640725E-2
2.656539479E1,2.686727047E-2,-1.184687018E-2,5.054473877E-3,2.979507110E-2
2.657037051E1,3.155231476E-3,-1.665991545E-2,-2.825450897E-2,3.295186710E-2
2.657534624E1,8.131742477E-3,-4.027339816E-2,-2.330207825E-2,4.723408394E-2
2.658032197E1,8.317112923E-3,-3.039309382E-2,-4.213523865E-2,5.261456885E-2
2.658529770E1,-1.049315929E-2,-3.468719125E-2,-3.707122803E-2,5.184190946E-2
2.659027343E1,8.840203285E-3,-2.939100564E-2,-2.255439758E-2,3.808780982E-2
2.659524916E1,-5.286931992E-4,-2.889385819E-2,1.084136963E-2,3.086535037E-2
2.660022489E1,4.427433014E-3,-1.901246607E-2,2.971649170E-2,3.555482960E-2
2.660520062E1,-2.584457397E-4,-2.830335498E-2,3.420448303E-2,4.439699716E-2
2.661017635E1,-9.601235390E-3,-9.083300829E-3,1.490688324E-2,1.992248084E-2
2.661515208E1,-9.421586990E-3,-1.845690608E-2,-8.973121643E-3,2.258186431E-2
2.662012781E1,-9.241104126E-3,-8.719995618E-3,-8.913040161E-3,1.552026462E-2
2.662510354E1,-2.810847759E-2,-8.452579379E-3,-1.359748840E-2,3.234848221E-2
2.663007926E1,-1.837861538E-2,-3.387764096E-3,5.503654480E-3,1.948180334E-2
2.663505499E1,-1.822817326E-2,-7.804632187E-3,5.451202393E-3,2.056439134E-2
2.664003072E1,-3.242540359E-2,-2.179034054E-2,1.491165161E-2,4.181606262E-2
2.664500645E1,-3.236007690E-2,-7.174864411E-3,5.626678467E-4,3.315071420E-2
2.664998218E1,-4.189574718E-2,-1.646846533E-2,5.931854248E-4,4.502017161E-2
2.665495791E1,-4.665458202E-2,-1.618760824E-2,-1.361560822E-2,5.122571104E-2
2.665993364E1,-4.197907448E-2,-1.580682397E-2,-8.701324463E-3,4.569257517E-2
2.666490937E1,-3.744482994E-2,-5.881056190E-3,-1.331424713E-2,4.017426151E-2
2.666988510E1,-4.724502563E-2,-5.535051227E-3,-3.636360168E-3,4.770694241E-2
2.667486083E1,-4.271805286E-2,-5.140781403E-3,5.959510803E-3,4.343702848E-2
2.667983656E1,-2.873182297E-2,4.696056247E-3,1.547718048E-2,3.297140748E-2
2.668481229E1,-1.011359692E-2,9.702414274E-3,2.491474152E-2,2.858611604E-2
2.668978801E1,-1.539182663E-2,1.455841959E-2,2.477931976E-2,3.260169621E-2
2.669476374E1,-3.012418747E-2,1.468296349E-2,1.514720917E-2,3.677626997E-2
2.669973947E1,-1.629281044E-2,5.303069949E-3,5.601882935E-3,1.802662795E-2
2.670471520E1,-2.157068253E-2,1.024682820E-2,1.513004303E-2,2.827030306E-2
2.670969093E1,-1.725649834E-2,9.039044380E-4,1.507472992E-2,2.293144697E-2
2.671466666E1,-2.242410183E-2,1.538133621E-2,3.400802612E-2,4.354275700E-2
2.671964239E1,-1.789820194E-2,2.024111152E-2,3.376960754E-2,4.324852162E-2
2.672461812E1,-2.765440941E-2,2.025435865E-2,2.403831482E-2,4.186700352E-2
2.672959385E1,-1.369023323E-2,1.557654142E-2,9.651184082E-3,2.287348865E-2
2.673456958E1,-9.340643883E-3,2.508731186E-2,1.344680786E-4,2.677011256E-2
2.673954531E1,-9.722352028E-3,2.026049793E-2,9.685516357E-3,2.447082206E-2
2.674452104E1,-1.485049725E-2,2.027994394E-2,1.915454865E-2,3.160237536E-2
2.674949676E1,-8.906126022E-4,1.075109839E-2,1.429462433E-2,1.790853406E-2
2.675447249E1,1.780474186E-2,1.346409321E-3,1.420974731E-2,2.281969696E-2
2.675944822E1,1.734912395E-2,-3.327310085E-3,9.379386902E-3,2.000089981E-2
2.676442395E1,1.689732075E-2,6.334558129E-3,-1.611709595E-4,1.804638610E-2
2.676939968E1,2.119779587E-2,1.619264483E-3,4.625320435E-3,2.175688756E-2
2.677437541E1,3.495824337E-2,1.698166132E-3,1.412105560E-2,3.774078376E-2
2.677935114E1,3.926038742E-2,1.827552915E-3,1.876831055E-2,4.355418982E-2
2.678432687E1,2.933239937E-2,-2.894923091E-3,1.862430573E-2,3.486595755E-2
2.678930260E1,3.848111629E-2,1.918941736E-3,1.848125458E-2,4.273213568E-2
2.679427833E1,3.795313835E-2,-2.900153399E-3,8.857727051E-3,3.908082559E-2
2.679925406E1,6.122314930E-2,1.131485403E-2,-5.440711975E-3,6.249721017E-2
2.680422978E1,5.116319656E-2,1.611351967E-3,-4.337406158E-2,6.709380267E-2
2.680920551E1,2.699398994E-2,1.632705331E-3,-3.351688385E-2,4.306649188E-2
2.681418124E1,3.156721592E-2,1.660332084E-3,-3.324508667E-2,4.587462928E-2
2.681915697E1,1.715934277E-2,1.738846302E-3,-1.398944855E-2,2.220746049E-2
2.682413270E1,1.706600189E-2,1.816704869E-3,-9.133338928E-3,1.944136613E-2
2.682910843E1,1.702451706E-2,-2.905711532E-3,9.923934937E-3,1.991888112E-2
2.683408416E1,1.703453064E-2,-1.238843799E-2,3.252029419E-4,2.106547856E-2
2.683905989E1,1.234710217E-2,-1.704362035E-2,-4.451751709E-3,2.151171820E-2
2.684403562E1,-1.646041870E-3,-7.408082485E-3,1.453495026E-2,1.639676550E-2
2.684901135E1,1.302075386E-2,-1.210476458E-2,1.173019409E-4,1.777861402E-2
2.685398708E1,3.925085068E-3,-1.676230133E-2,4.800796509E-3,1.787256796E-2
2.685896281E1,-9.792208672E-3,-7.135540247E-3,-4.806518555E-3,1.303479597E-2
2.686393854E1,-4.503250122E-3,-2.133147418E-2,1.891803741E-2,2.886525926E-2
2.686891426E1,-2.315449715E-2,-7.020398974E-3,5.196380615E-2,5.732062360E-2
2.687388999E1,-1.790773869E-2,-1.187373698E-2,7.998657227E-2,8.282224627E-2
2.687886572E1,-2.700138092E-2,-7.291957736E-3,6.979751587E-2,7.519268875E-2
2.688384145E1,-3.122067451E-2,-7.490441203E-3,5.018997192E-2,5.958078976E-2
2.688881718E1,-2.110695839E-2,-1.719067991E-2,1.174545288E-2,2.964757716E-2
2.689379291E1,-2.537417412E-2,-7.764950395E-3,-7.379531860E-3,2.754270606E-2
2.689876864E1,-2.496075630E-2,-3.159835935E-3,-2.633285522E-2,3.642036769E-2
2.690374437E1,-3.879511356E-2,-3.348007798E-3,-2.613449097E-2,4.689649892E-2
2.690872010E1,-1.932716370E-2,-8.276686072E-3,-4.017639160E-2,4.534517870E-2
2.691369583E1,-1.911640167E-2,-8.422181010E-3,-5.408763885E-2,5.798139894E-2
2.691867156E1,-9.256958961E-3,-8.566454053E-3,-3.466415405E-2,3.688738267E-2
2.692364728E1,-8.771061897E-3,-1.346442103E-2,3.566741943E-3,1.646037085E-2
2.692862301E1,1.361370087E-3,-1.837271452E-2,5.095767975E-2,5.418574621E-2
2.693359874E1,-1.228213310E-2,-1.389656961E-2,7.729530334E-3,2.009256279E-2
2.693857447E1,-2.601754665E-2,-1.404637098E-2,-1.348342896E-1,1.380380343E-1
2.694355020E1,-3.989434242E-2,-8.986055851E-3,-3.379201889E-1,3.403856075E-1
2.694852593E1,-2.036607265E-2,-3.158332407E-2,-4.443693161E-1,4.459555722E-1
2.695350166E1,9.006381035E-3,-1.512938738E-2,-1.653862000E-1,1.663207996E-1
2.695847739E1,2.460515499E-2,5.827099085E-3,2.109041214E-1,2.124144938E-1
2.696345312E1,2.547264099E-3,2.108770609E-2,3.798332214E-1,3.804266763E-1
2.696842885E1,8.910536766E-3,4.468946159E-2,4.049549103E-1,4.075107667E-1
2.697340458E1,-1.362788677E-2,3.873394430E-2,3.539552689E-1,3.563290194E-1
2.697838031E1,-4.118585587E-2,2.291510999E-2,1.657409668E-1,1.723120572E-1
2.698335604E1,-2.138841152E-2,-2.518609166E-3,9.311008453E-2,9.556827602E-2
2.698833176E1,-4.459583759E-2,-3.284095228E-2,5.909252167E-2,8.098915356E-2
2.699330749E1,-1.073157787E-2,-4.437102377E-2,-7.433605194E-2,8.723418557E-2
2.699828322E1,-2.514624596E-2,-4.641018808E-2,-2.730646133E-1,2.781196187E-1
2.700325895E1,2.578139305E-3,-4.806727171E-2,-3.608427048E-1,3.640392383E-1
2.700823468E1,1.562321186E-2,-3.501033783E-2,-2.911720276E-1,2.936851344E-1
2.701321041E1,6.695544720E-2,-2.703472972E-3,-1.509141922E-1,1.651224821E-1
2.701818614E1,9.018599987E-2,2.484783530E-2,-3.567600250E-2,1.001184631E-1
2.702316187E1,8.570349216E-2,3.332895041E-2,2.624511719E-2,9.562799632E-2
2.702813760E1,8.207523823E-2,4.189912975E-2,3.531169891E-2,9.868534787E-2
2.703311333E1,7.434487343E-2,4.119496047E-2,2.522563934E-2,8.865956155E-2
2.703808906E1,2.879333496E-2,3.610606492E-2,-1.803684235E-2,4.957854116E-2
2.704306479E1,-2.286553383E-3,2.207401395E-2,-8.942222595E-2,9.213481922E-2
2.704804051E1,-4.776203632E-2,2.766419947E-2,-1.364326477E-1,1.471746833E-1
2.705301624E1,-5.548191071E-2,1.930755377E-2,-1.212539673E-1,1.347351054E-1
2.705799197E1,-6.849837303E-2,6.470143795E-3,-6.339359283E-2,9.355553154E-2
2.706296770E1,-7.236707211E-2,-1.575529575E-3,1.778507233E-2,7.453713314E-2
2.706794343E1,-6.216251850E-2,4.538029432E-3,6.507778168E-2,9.011043272E-2
2.707291916E1,-6.158876419E-2,9.889304638E-4,7.399654388E-2,9.627898195E-2
2.707789489E1,-6.571841240E-2,-1.682084799E-2,6.859111786E-2,9.647068002E-2
2.708287062E1,-7.456219196E-2,-2.498511970E-2,6.797885895E-2,1.039466303E-1
2.708784635E1,-5.964112282E-2,-3.313237429E-2,6.263065338E-2,9.261434284E-2
2.709282208E1,-5.459821224E-2,-2.711334825E-2,6.685924530E-2,9.047793717E-2
2.709779781E1,-5.460155010E-2,-2.604633570E-2,6.633853912E-2,8.978052489E-2
2.710277354E1,-3.581547737E-2,-2.039311826E-2,7.059955597E-2,8.174915899E-2
2.710774926E1,-1.728832722E-2,-2.448856831E-2,7.484245300E-2,8.062238527E-2
2.711272499E1,-3.665328026E-3,-9.754225612E-3,8.380317688E-2,8.444851687E-2
2.711770072E1,9.997487068E-3,-1.423896849E-2,6.893062592E-2,7.109239875E-2
2.712267645E1,2.369892597E-2,-2.353090048E-2,6.841087341E-2,7.612745872E-2
2.712765218E1,2.789139748E-2,-2.804805338E-2,2.039909363E-2,4.450557687E-2
2.713262791E1,4.639554024E-2,-2.307546139E-2,2.501010895E-2,5.753719338E-2
2.713760364E1,3.635454178E-2,-8.685901761E-3,5.828857422E-3,3.782952783E-2
2.714257937E1,3.604769707E-2,8.864104748E-4,-2.271080017E-2,4.261458238E-2
2.714755510E1,5.473625660E-2,-3.911435604E-3,1.222610474E-3,5.488945155E-2
2.715253083E1,6.382095814E-2,-3.908202052E-3,-1.778602600E-2,6.636815096E-2
2.715750656E1,7.288002968E-2,-1.819537580E-2,-3.189277649E-2,8.160710520E-2
2.716248229E1,6.281852722E-2,-1.331828535E-2,-3.163146973E-2,7.158277701E-2
2.716745801E1,4.809343815E-2,-3.228181601E-2,-1.712608337E-2,6.040196329E-2
2.717243374E1,1.439571381E-2,-3.679694235E-2,-4.071807861E-2,5.673811301E-2
2.717740947E1,1.896703243E-2,-4.117210209E-2,-1.663017273E-2,4.828512147E-2
2.718238520E1,4.558444023E-3,-2.652312815E-2,-2.246856689E-3,2.700563097E-2
2.718736093E1,9.316205978E-3,-3.099653125E-2,2.625656128E-2,4.167713586E-2
2.719233666E1,-9.658098221E-3,-2.592933178E-2,1.652717590E-2,3.222974792E-2
2.719731239E1,-1.912856102E-2,-2.576778829E-2,2.151489258E-3,3.216379434E-2
2.720228812E1,-4.878640175E-3,-1.136839390E-2,-7.342338562E-3,1.438580708E-2
2.720726385E1,1.400101185E-2,-1.603184640E-2,2.234458923E-3,2.140189801E-2
2.721223958E1,1.383161545E-2,-1.590792835E-2,2.121639252E-2,2.990837812E-2
2.721721531E1,4.220819473E-2,-6.249487400E-3,6.793022156E-3,4.320570501E-2
2.722219104E1,3.246247768E-2,-1.086588204E-2,-1.702022552E-2,3.823045810E-2
2.722716676E1,4.179191589E-2,8.349835873E-3,-3.588771820E-2,5.571545845E-2
2.723214249E1,2.229797840E-2,3.707766533E-3,-3.557395935E-2,4.214800063E-2
2.723711822E1,1.215636730E-2,1.334984601E-2,-4.472160339E-2,4.822880327E-2
2.724209395E1,-1.250290871E-2,1.810559630E-2,-9.648418427E-2,9.896127100E-2
2.724706968E1,-1.837182045E-2,2.271939814E-2,-1.430149078E-1,1.459690334E-1
2.725204541E1,-5.748224258E-2,2.275075018E-2,-1.179275513E-1,1.331492103E-1
2.725702114E1,-3.438496590E-2,4.107251763E-3,-4.084205627E-2,5.354688560E-2
2.726199687E1,-2.546894550E-2,9.559750557E-3,7.830142975E-2,8.289252027E-2
2.726697260E1,-2.112007141E-2,6.702095270E-4,1.299428940E-1,1.316497713E-1
2.727194833E1,-2.509832382E-3,2.462773025E-2,1.384210587E-1,1.406172601E-1
2.727692406E1,1.697540283E-3,2.419549227E-2,1.041030884E-1,1.068913303E-1
2.728189978E1,-3.731608391E-3,1.877523959E-2,7.483768463E-2,7.724709421E-2
2.728687551E1,-4.060149193E-3,1.340015233E-2,5.052661896E-2,5.243079360E-2
2.729185124E1,-8.827567101E-3,3.474801779E-3,1.687908173E-2,1.936242723E-2
2.729682697E1,-1.820373535E-2,-1.402050257E-3,-2.600193024E-2,3.177171858E-2
2.730180270E1,-3.235256672E-2,-1.088443398E-2,-6.851482391E-2,7.654698278E-2
2.730677843E1,-4.658818245E-2,-6.042301655E-3,-9.165382385E-2,1.029921918E-1
2.731175416E1,-7.035541534E-2,-5.989030004E-3,-8.609008789E-2,1.113429665E-1
2.731672989E1,-5.598664284E-2,-5.840241909E-3,-4.732990265E-2,7.354408397E-2
2.732170562E1,-4.633271694E-2,-5.641564727E-3,-1.840972900E-2,5.017435634E-2
2.732668135E1,-5.069780350E-2,8.852094412E-3,1.497936249E-2,5.360044921E-2
2.733165708E1,-5.487310886E-2,8.928328753E-3,3.857517242E-2,6.766695692E-2
2.733663281E1,-6.371104717E-2,1.370130479E-2,4.772281647E-2,8.077308027E-2
2.734160854E1,-5.828094482E-2,1.358373463E-2,9.004306793E-2,1.081154034E-1
2.734658426E1,-5.769693851E-2,1.337115467E-2,9.403038025E-2,1.111280203E-1
2.735155999E1,-6.181609631E-2,2.256137133E-2,1.217231750E-1,1.383718779E-1
2.735653572E1,-8.019769192E-2,3.621885180E-2,1.302032471E-1,1.571507574E-1
2.736151145E1,-5.104565620E-2,3.072993457E-2,1.196317673E-1,1.336478494E-1
2.736648718E1,-4.123401642E-2,3.468768299E-2,9.016895294E-2,1.050424654E-1
2.737146291E1,-3.630387783E-2,2.431572974E-2,5.146312714E-2,6.751058963E-2
2.737643864E1,-2.681982517E-2,2.827568352E-2,3.684043884E-2,5.362867922E-2
2.738141437E1,-1.276874542E-2,8.460119367E-3,3.357887268E-3,1.568087645E-2
2.738639010E1,5.913734436E-3,-1.693293452E-3,1.289176941E-2,1.428415963E-2
2.739136583E1,-3.948211670E-3,7.283076644E-3,-1.090717316E-2,1.369664218E-2
2.739634156E1,6.210803986E-4,6.732508540E-3,-3.452205658E-2,3.517790219E-2
2.740131728E1,3.844308853E-2,6.288900971E-3,-8.643913269E-2,9.481110163E-2
2.740629301E1,3.811538219E-2,6.002545357E-3,-1.142034531E-1,1.205455997E-1
2.741126874E1,2.369952202E-2,-3.528892994E-3,-9.902477264E-2,1.018824127E-1
2.741624447E1,4.734063148E-2,6.115391850E-3,-6.497383118E-2,8.062339701E-2
2.742122020E1,3.744411469E-2,-8.069500327E-3,2.044677734E-3,3.835830115E-2
2.742619593E1,5.127024651E-2,-3.193318844E-3,2.578258514E-2,5.747675320E-2
2.743117166E1,5.073666573E-2,-1.266078651E-2,1.608371735E-2,5.471006057E-2
2.743614739E1,6.940615177E-2,-1.730084419E-2,-7.804870605E-3,7.195449339E-2
2.744112312E1,6.903088093E-2,-2.661225200E-2,-7.766723633E-3,7.438949169E-2
2.744609885E1,6.876099110E-2,-1.680091023E-2,-2.993583679E-3,7.084706080E-2
2.745107458E1,5.419790745E-2,-1.662583649E-2,1.599311829E-2,5.890340774E-2
2.745605031E1,4.440116882E-2,-3.074254096E-2,-3.152847290E-3,5.409720939E-2
2.746102604E1,4.888272285E-2,-4.005695879E-2,-1.263523102E-2,6.444943448E-2
2.746600176E1,4.372775555E-2,-3.974559903E-2,-5.051803589E-2,7.774253146E-2
2.747097749E1,2.437126637E-2,-3.939202428E-2,-6.434345245E-2,7.928284855E-2
2.747595322E1,3.371715546E-2,-3.893275559E-2,-7.331371307E-2,8.959635347E-2
2.748092895E1,4.768359661E-2,-3.838136792E-2,-5.846309662E-2,8.464507343E-2
